SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
28-JUL-2019,34,25689,23588,26879,24100,23176,1374,6137,2650,13080,0,9,10,1404,923,-354,-327,854,1389,924,-347,-327
28-JUL-2019,35,26328,24191,27628,24701,23758,1329,6137,2460,13080,0,10,8,1402,976,-401,-389,936,1387,981,-404,-391
28-JUL-2019,36,26751,24873,28069,25387,24180,1284,6137,2100,13080,0,13,12,1402,980,-414,-391,942,1387,982,-413,-391
28-JUL-2019,37,26900,25184,28277,25694,24350,1216,6137,1620,13080,0,13,6,1404,999,-425,-439,942,1388,1001,-423,-440
28-JUL-2019,38,27206,25575,28563,26088,24666,1148,6137,1200,13080,0,11,8,1404,1001,-417,-429,942,1388,1002,-414,-417
28-JUL-2019,39,27387,25792,28574,26301,24841,1067,6137,782,13080,0,16,6,1404,1001,-390,-281,943,1388,1002,-388,-270
28-JUL-2019,40,27318,25753,28443,26275,24776,985,6137,398,13080,0,19,18,1404,1002,-391,-215,942,1388,1003,-390,-208
28-JUL-2019,41,27509,25811,28506,26331,24833,930,6137,153,13080,0,17,19,1402,1001,-407,-73,942,1387,1002,-407,-63
28-JUL-2019,42,27438,25710,28428,26231,24721,874,6137,24,13080,0,15,20,1402,1001,-428,-47,942,1387,1002,-426,-52
28-JUL-2019,43,27484,25854,28419,26374,24905,835,6137,0,13080,0,12,20,1402,1001,-380,-43,896,1387,1001,-377,-44
28-JUL-2019,44,26848,25210,27812,25727,24387,795,6137,0,13080,0,12,17,1403,1001,-410,-42,893,1387,1001,-406,-44
28-JUL-2019,45,26131,24702,27030,25213,23687,776,6137,0,13080,0,9,11,1403,955,-345,-45,802,1387,953,-347,-50
28-JUL-2019,46,24898,23381,25921,23898,22515,756,6137,0,13080,0,10,17,1401,951,-443,-70,795,1386,951,-445,-75
28-JUL-2019,47,23369,21683,24293,22193,21102,744,6137,0,13080,0,10,10,1587,816,-384,-30,756,1582,808,-370,-26
28-JUL-2019,48,22101,20606,22942,21123,19973,732,6137,0,13080,0,14,17,1603,805,-327,0,752,1583,807,-330,0
29-JUL-2019,1,21082,19743,22152,20375,19054,669,6137,0,13080,0,110,131,1545,780,-415,-45,753,1524,778,-420,-53
29-JUL-2019,2,20382,19167,21686,19962,18419,606,6137,0,13080,0,294,294,1557,778,-454,-56,752,1524,777,-452,-54
29-JUL-2019,3,19872,18756,21287,19759,17958,594,6137,0,13080,0,483,503,981,778,-432,0,724,939,778,-429,0
29-JUL-2019,4,19694,18563,21212,19628,17816,582,6137,0,13080,0,564,566,950,778,-454,0,721,940,777,-452,0
29-JUL-2019,5,19370,18099,20893,19389,17516,571,6137,0,13080,0,614,791,950,778,-409,0,721,938,777,-402,0
29-JUL-2019,6,19030,17699,20744,19146,17169,559,6137,0,13080,0,810,947,950,778,-404,0,721,938,777,-402,0
29-JUL-2019,7,18906,17575,20759,19231,17009,549,6137,0,13080,0,964,1156,952,778,-389,0,721,940,777,-386,0
29-JUL-2019,8,18848,17470,20848,19221,16924,539,6137,0,13080,0,1114,1251,951,778,-386,0,721,940,778,-386,0
29-JUL-2019,9,19011,17610,20862,19175,17052,513,6137,0,13080,0,909,1066,951,775,-442,0,721,940,774,-443,0
29-JUL-2019,10,19096,17638,20969,19231,17148,487,6137,0,13080,0,957,1093,930,725,-416,0,721,941,676,-405,0
29-JUL-2019,11,19592,18205,20839,19098,17615,496,6137,0,13080,0,334,312,1716,-137,-276,0,666,1735,-158,-267,0
29-JUL-2019,12,20226,18927,21443,19815,18214,505,6137,29,13080,0,246,223,1747,-162,-309,0,662,1734,-164,-311,0
29-JUL-2019,13,22328,20819,23424,21645,20143,512,6137,215,13080,0,11,12,1989,-297,-288,0,872,1972,-308,-287,0
29-JUL-2019,14,24015,22400,25257,23227,21656,518,6137,555,13080,0,12,13,1997,-308,-362,-60,887,1972,-309,-369,-74
29-JUL-2019,15,25946,24384,27522,25323,23385,531,6137,1160,13080,0,9,8,1396,-414,-440,-213,850,1327,-422,-434,-223
29-JUL-2019,16,27334,25702,28920,26645,24614,544,6137,1900,13080,0,10,11,1335,-416,-343,-317,847,1329,-394,-341,-323
29-JUL-2019,17,28405,26576,29806,27088,25508,569,6137,2620,13080,0,10,12,1401,84,-429,-462,989,1388,101,-433,-470
29-JUL-2019,18,28665,26787,30166,27299,25669,593,6137,3430,13080,0,10,11,1418,102,-455,-536,999,1387,102,-452,-530
29-JUL-2019,19,28606,26693,30104,27202,25537,613,6137,4220,13080,0,9,7,841,511,-454,-535,999,801,546,-452,-530
29-JUL-2019,20,28190,26335,29689,26846,25079,632,6137,5030,13080,0,10,11,792,566,-454,-535,999,802,530,-452,-530
29-JUL-2019,21,27684,25857,29270,26465,24534,643,6137,5740,13080,0,9,10,1470,-86,-455,-536,999,1487,-103,-452,-530
29-JUL-2019,22,27320,25665,28959,26273,25137,653,6137,6340,13080,0,9,10,1558,-107,-470,-553,1033,1486,-101,-452,-530
29-JUL-2019,23,27409,25538,28908,26049,24234,663,6137,6620,13080,0,10,11,1308,134,-454,-535,999,1290,146,-452,-530
29-JUL-2019,24,27328,25514,28828,26025,24160,673,6137,6940,13080,0,10,12,1308,150,-455,-535,999,1290,152,-452,-530
29-JUL-2019,25,27450,25625,28947,26133,24280,685,6137,7220,13080,0,8,7,1067,379,-454,-535,999,1047,386,-452,-530
29-JUL-2019,26,27198,25483,28699,25995,24085,697,6137,7190,13080,0,10,12,1059,390,-455,-536,999,1046,390,-452,-530
29-JUL-2019,27,27160,25362,28657,25870,24048,701,6137,6970,13080,0,8,7,914,436,-454,-535,999,899,437,-452,-530
29-JUL-2019,28,26863,25088,28363,25596,23785,704,6137,6650,13080,0,9,8,909,438,-455,-536,999,899,437,-452,-530
29-JUL-2019,29,26920,25109,28420,25617,23880,708,6137,6630,13080,0,9,8,1007,385,-455,-536,999,998,382,-452,-530
29-JUL-2019,30,26913,25268,28412,25776,23902,712,6137,6470,13080,0,10,7,1015,383,-454,-535,999,998,387,-452,-530
29-JUL-2019,31,27307,25634,28804,26139,24294,708,6137,6190,13080,0,8,5,657,729,-454,-535,999,641,740,-452,-530
29-JUL-2019,32,27635,25829,29136,26345,24620,704,6137,5660,13080,0,10,16,615,747,-455,-536,999,607,747,-452,-530
29-JUL-2019,33,27940,26181,29439,26697,24887,695,6137,5160,13080,0,10,16,516,894,-454,-535,999,508,901,-452,-530
29-JUL-2019,34,28913,27204,30414,27716,25823,686,6137,4240,13080,0,10,10,510,902,-455,-536,999,508,902,-452,-530
29-JUL-2019,35,29787,28017,31291,28528,26637,674,6137,3380,13080,0,15,11,754,899,-454,-535,999,753,900,-452,-530
29-JUL-2019,36,30389,28599,31888,29113,27221,662,6137,2670,13080,0,10,13,759,899,-454,-535,999,752,899,-452,-530
29-JUL-2019,37,30717,28834,32218,29348,27634,642,6137,2030,13080,0,12,14,808,851,-454,-535,999,802,850,-452,-530
29-JUL-2019,38,31183,29291,32677,29800,28132,621,6137,1490,13080,0,5,9,810,849,-454,-535,999,802,850,-452,-530
29-JUL-2019,39,31077,29105,32509,29615,28042,649,6137,958,13080,0,9,5,810,854,-455,-468,999,801,856,-452,-462
29-JUL-2019,40,31008,29062,32373,29574,28034,676,6137,534,13080,0,9,12,810,855,-420,-436,999,801,858,-415,-430
29-JUL-2019,41,30725,28731,31909,29249,27797,702,6137,179,13080,0,11,13,618,965,-380,-293,999,606,972,-378,-284
29-JUL-2019,42,30191,28179,31377,28690,27327,728,6137,18,13080,0,9,7,613,971,-419,-258,999,606,973,-417,-257
29-JUL-2019,43,30169,28127,31283,28635,27354,772,6137,1,13080,0,9,5,517,999,-395,-210,940,509,1001,-391,-207
29-JUL-2019,44,29446,27405,30527,27921,26676,815,6137,0,13080,0,10,16,501,989,-360,-211,938,511,976,-354,-207
29-JUL-2019,45,28199,26170,29252,26683,25489,834,6137,0,13080,0,7,12,1238,262,-316,-230,917,1242,238,-317,-229
29-JUL-2019,46,26356,24403,27536,24919,23766,853,6137,0,13080,0,13,16,1249,215,-437,-230,916,1242,226,-437,-229
29-JUL-2019,47,24456,22841,25557,23352,22017,874,6137,0,13080,0,24,35,1689,816,-416,-161,749,1681,837,-411,-155
29-JUL-2019,48,22859,21247,23780,21759,20553,894,6137,0,13080,0,42,36,1704,854,-356,-23,743,1680,854,-353,-22
30-JUL-2019,1,21636,20029,22498,20540,19439,895,6137,0,13080,0,9,12,1504,635,-353,0,743,1485,624,-351,0
30-JUL-2019,2,20978,19165,21845,19677,18857,895,6137,0,13080,0,11,12,1500,622,-356,0,743,1485,621,-351,0
30-JUL-2019,3,20451,18600,21295,19110,18389,881,6137,0,13080,0,102,111,1500,528,-242,0,717,1480,523,-237,0
30-JUL-2019,4,20064,18172,21088,18695,18063,866,6137,0,13080,0,294,295,1500,523,-230,0,716,1485,523,-227,0
30-JUL-2019,5,19712,17950,20808,18907,17736,869,6137,0,13080,0,447,457,1501,574,-149,0,715,1485,574,-145,0
30-JUL-2019,6,19418,17680,20637,18876,17464,872,6137,0,13080,0,591,825,1501,576,-128,0,715,1485,575,-123,0
30-JUL-2019,7,19237,17484,20843,19283,17291,852,6137,0,13080,0,1053,1498,1501,601,-53,0,716,1485,601,-49,0
30-JUL-2019,8,19299,17674,20746,19327,17325,832,6137,0,13080,0,902,1332,1501,602,-45,0,715,1485,602,-41,0
30-JUL-2019,9,19312,17700,20832,19557,17334,816,6137,0,13080,0,1000,1367,1502,647,-20,0,716,1485,647,-17,0
30-JUL-2019,10,19542,17875,21140,19572,17565,799,6137,0,13080,0,1075,1379,1502,605,-23,0,716,1485,578,-22,0
30-JUL-2019,11,19733,18174,21094,19732,17751,809,6137,1,13080,0,239,315,1501,-622,82,28,557,1484,-661,90,29
30-JUL-2019,12,20499,18872,21787,20151,18449,819,6137,52,13080,0,30,42,1499,-758,135,0,551,1484,-759,132,0
30-JUL-2019,13,22629,21060,24015,22444,20410,851,6137,265,13080,0,34,20,1695,-852,90,8,460,1681,-859,88,9
30-JUL-2019,14,24360,22860,25727,24246,21971,882,6137,636,13080,0,10,12,1691,-857,39,9,457,1680,-860,39,9
30-JUL-2019,15,26374,24775,27827,26162,23785,912,6137,1110,13080,0,10,14,1996,-859,-84,0,535,1972,-861,-90,-10
30-JUL-2019,16,27720,26029,29321,27415,24962,941,6137,1560,13080,0,10,14,1997,-774,-242,-75,541,1973,-742,-246,-84
30-JUL-2019,17,28852,26723,29989,27232,25970,981,6137,2110,13080,0,13,6,1424,-3,-391,-230,980,1386,-1,-395,-234
30-JUL-2019,18,29370,27175,30645,27684,26406,1021,6137,2650,13080,0,7,5,1412,0,-454,-314,999,1387,-1,-452,-310
30-JUL-2019,19,29678,27441,30931,27947,26679,1058,6137,3230,13080,0,10,2,629,819,-454,-289,999,606,868,-452,-283
30-JUL-2019,20,29686,27346,30940,27858,26689,1094,6137,3590,13080,0,13,12,611,1059,-454,-287,999,605,1060,-452,-289
30-JUL-2019,21,29576,27228,30976,27739,26567,1139,6137,3660,13080,0,12,10,611,1059,-454,-434,1000,605,1060,-452,-438
30-JUL-2019,22,29241,26913,30701,27424,26235,1184,6137,3360,13080,0,10,10,611,1059,-454,-496,999,605,1060,-452,-488
30-JUL-2019,23,29430,27050,30779,27563,26424,1216,6137,3770,13080,0,10,11,703,1003,-454,-385,999,698,1002,-452,-381
30-JUL-2019,24,29648,27267,31026,27780,26634,1247,6137,3770,13080,0,12,12,701,1000,-454,-412,1000,698,1001,-452,-412
30-JUL-2019,25,30076,27782,31517,28295,27046,1293,6137,3600,13080,0,11,14,977,1001,-454,-476,947,972,1001,-452,-476
30-JUL-2019,26,29848,27619,31346,28129,26827,1339,6137,3630,13080,0,9,10,984,1000,-454,-535,945,972,1001,-452,-530
30-JUL-2019,27,29622,27465,31122,27977,26580,1390,6137,4260,13080,0,10,12,1001,1001,-454,-536,907,990,1001,-452,-530
30-JUL-2019,28,29464,27309,30964,27820,26452,1441,6137,3530,13080,0,11,12,1000,999,-454,-535,905,990,993,-452,-530
30-JUL-2019,29,29292,27075,30792,27587,26301,1462,6137,3350,13080,0,10,12,1056,583,-454,-536,905,1046,566,-452,-530
30-JUL-2019,30,29003,26756,30499,27267,26043,1482,6137,3420,13080,0,10,11,1054,558,-454,-532,906,1045,556,-452,-525
30-JUL-2019,31,28907,26675,30301,27186,25981,1513,6137,3630,13080,0,10,12,1394,349,-454,-430,906,1387,341,-452,-422
30-JUL-2019,32,28999,26781,30348,27293,26082,1544,6137,3570,13080,0,10,11,1406,339,-454,-385,905,1387,342,-452,-379
30-JUL-2019,33,29259,26993,30588,27504,26278,1577,6137,2730,13080,0,10,10,1267,607,-451,-368,923,1251,616,-448,-364
30-JUL-2019,34,29982,27697,31187,28203,26941,1610,6137,2340,13080,0,7,6,1266,620,-381,-317,924,1251,613,-379,-315
30-JUL-2019,35,30560,28300,31894,28807,27513,1625,6137,1790,13080,0,6,7,1265,249,-448,-380,997,1251,236,-448,-379
30-JUL-2019,36,31018,28535,32338,29043,27989,1639,6137,1300,13080,0,6,8,1239,227,-454,-360,999,1250,219,-452,-353
30-JUL-2019,37,30908,28467,32727,29753,27935,1629,6137,1210,13080,0,5,6,1994,-633,-454,-227,999,1972,-671,-452,-222
30-JUL-2019,38,30652,28221,32602,29506,27732,1619,6137,979,13080,0,9,6,1995,-772,-444,-225,998,1973,-774,-442,-222
30-JUL-2019,39,30219,27773,32314,29312,27386,1596,6137,513,13080,0,6,3,1995,-1012,-454,-123,998,1972,-1024,-452,-120
30-JUL-2019,40,29926,27470,32018,29013,27151,1573,6137,283,13080,0,5,6,1995,-1025,-445,-117,999,1972,-1028,-443,-119
30-JUL-2019,41,29283,26857,31476,28413,26583,1540,6137,94,13080,0,6,8,1995,-1036,-447,-204,998,1972,-1039,-444,-204
30-JUL-2019,42,28917,26443,30982,28005,26249,1506,6137,7,13080,0,11,12,1995,-908,-443,-203,973,1972,-866,-439,-204
30-JUL-2019,43,28723,27181,29908,27694,26057,1486,6137,0,13080,0,10,10,1470,-4,-382,-289,61,1428,-1,-379,-289
30-JUL-2019,44,27805,26201,29010,26713,25165,1466,6137,0,13080,0,11,11,1437,0,-403,-291,0,1428,-1,-402,-289
30-JUL-2019,45,26333,24709,27567,25218,23792,1449,6137,0,13080,0,11,13,1792,0,-378,-345,31,1777,-1,-377,-345
30-JUL-2019,46,24911,23266,26189,23780,22486,1431,6137,0,13080,0,12,13,1807,0,-419,-347,40,1778,-1,-419,-345
30-JUL-2019,47,23276,21088,24443,21604,21016,1412,6137,0,13080,0,14,16,1373,577,-373,-280,639,1348,610,-365,-271
30-JUL-2019,48,21744,19563,22609,20082,19609,1392,6137,0,13080,0,14,19,1363,691,-223,-128,668,1348,690,-215,-121
31-JUL-2019,1,20700,18532,21438,19045,18632,1372,6137,0,13080,0,10,13,1362,691,-220,-8,667,1347,690,-223,-7
31-JUL-2019,2,20057,17910,20847,18424,18068,1351,6137,0,13080,0,42,57,1368,684,-248,0,667,1347,690,-248,0
31-JUL-2019,3,19517,17372,20447,18100,17596,1341,6137,0,13080,0,76,232,979,691,-354,0,668,957,690,-355,0
31-JUL-2019,4,19261,17120,20360,18006,17375,1330,6137,0,13080,0,253,410,969,691,-346,0,667,957,690,-345,0
31-JUL-2019,5,18926,16798,20328,17888,17068,1338,6137,0,13080,0,508,672,970,691,-394,0,668,957,690,-394,0
31-JUL-2019,6,18665,16521,20327,17886,16832,1345,6137,0,13080,0,702,865,969,691,-397,-63,668,957,687,-396,-71
31-JUL-2019,7,18519,16405,20432,17814,16679,1330,6137,0,13080,0,766,909,969,413,-431,-216,668,957,403,-430,-221
31-JUL-2019,8,18520,16407,20318,17698,16643,1314,6137,0,13080,0,634,791,969,400,-432,-232,667,957,397,-430,-225
31-JUL-2019,9,18499,16401,20141,17430,16618,1316,6137,0,13080,0,628,783,970,179,-434,-80,667,957,171,-431,-75
31-JUL-2019,10,18665,16569,20118,17576,16767,1317,6137,0,13080,0,526,668,969,168,-408,-19,667,957,162,-406,-24
31-JUL-2019,11,19158,17057,20272,17723,17269,1320,6137,0,13080,0,32,179,971,3,-439,-143,668,958,-1,-438,-148
31-JUL-2019,12,19755,17692,20858,18361,17825,1323,6137,8,13080,0,13,170,961,0,-436,-154,668,958,-1,-431,-150
31-JUL-2019,13,21553,19711,22633,20538,19467,1324,6137,115,13080,0,49,201,1586,-154,-355,-22,668,1583,-162,-355,-23
31-JUL-2019,14,23330,21489,24545,22311,21092,1325,6137,347,13080,0,9,161,1601,-175,-445,-86,668,1583,-188,-445,-94
31-JUL-2019,15,25722,23687,27766,25249,23250,1353,6137,646,13080,0,10,165,1789,-841,-454,-239,803,1778,-865,-452,-243
31-JUL-2019,16,27108,25032,29195,26435,24494,1380,6137,972,13080,0,9,6,1825,-796,-455,-327,808,1778,-760,-452,-328
31-JUL-2019,17,28207,26058,29643,26566,25463,1419,6137,1410,13080,0,9,8,542,460,-455,-472,899,508,488,-452,-474
31-JUL-2019,18,28748,26486,30248,27000,25919,1458,6137,1990,13080,0,10,13,516,542,-455,-535,902,508,550,-452,-530
31-JUL-2019,19,28981,26699,30482,27215,26049,1488,6137,2300,13080,0,10,14,225,1031,-455,-536,959,216,1048,-452,-530
31-JUL-2019,20,28963,26688,30463,27226,25992,1518,6137,2950,13080,0,10,13,217,1059,-455,-535,961,216,1060,-452,-530
31-JUL-2019,21,28773,26427,30273,26943,25780,1512,6137,3140,13080,0,10,16,217,952,-455,-535,961,216,950,-452,-530
31-JUL-2019,22,28665,26394,30166,26905,25692,1505,6137,3440,13080,0,10,12,217,948,-455,-536,961,216,950,-452,-530
31-JUL-2019,23,28525,26244,30025,26907,25546,1500,6137,4070,13080,0,10,163,217,998,-455,-535,943,216,1001,-452,-530
31-JUL-2019,24,28560,26220,30061,26884,25588,1494,6137,4350,13080,0,10,165,217,1001,-455,-536,942,216,1001,-452,-530
31-JUL-2019,25,28483,26292,29984,26957,25511,1495,6137,4390,13080,0,10,165,217,1000,-455,-536,889,216,1002,-452,-530
31-JUL-2019,26,28342,26182,29843,26844,25416,1496,6137,4720,13080,0,10,139,219,1001,-455,-536,886,216,1001,-452,-530
31-JUL-2019,27,28170,25988,29669,26496,25266,1510,6137,4660,13080,0,9,7,121,1001,-455,-535,861,117,1002,-452,-530
31-JUL-2019,28,27806,25640,29306,26151,24935,1524,6137,4480,13080,0,10,12,110,1001,-455,-535,860,117,1001,-452,-530
31-JUL-2019,29,27551,25395,29051,25905,24722,1514,6137,4450,13080,0,10,11,594,918,-455,-535,860,600,918,-452,-530
31-JUL-2019,30,27447,25313,28943,25821,24621,1504,6137,4430,13080,0,6,8,607,915,-455,-535,860,600,916,-452,-530
31-JUL-2019,31,27667,25507,29164,26015,24833,1485,6137,4130,13080,0,6,8,613,788,-455,-536,859,606,783,-452,-530
31-JUL-2019,32,27916,25759,29412,26267,25043,1465,6137,3860,13080,0,6,8,612,782,-454,-536,859,606,782,-452,-530
31-JUL-2019,33,28389,26207,29887,26714,25488,1426,6137,3840,13080,0,8,8,666,846,-455,-535,882,660,850,-452,-530
31-JUL-2019,34,29209,27003,30709,27509,26160,1386,6137,3350,13080,0,9,6,661,763,-455,-536,883,660,730,-452,-530
31-JUL-2019,35,29955,27684,31455,28190,26828,1340,6137,3040,13080,0,10,3,1190,3,-455,-535,964,1191,-1,-452,-530
31-JUL-2019,36,30331,28089,31833,28599,27194,1294,6137,2230,13080,0,12,10,1204,0,-455,-535,967,1191,-1,-452,-530
31-JUL-2019,37,30419,28181,31922,28728,27345,1229,6137,1860,13080,0,12,10,1205,0,-455,-536,997,1192,-1,-452,-530
31-JUL-2019,38,30409,28203,31903,28750,27387,1164,6137,1360,13080,0,12,10,1176,0,-455,-527,998,1191,-1,-452,-520
31-JUL-2019,39,30451,28210,32127,29060,27473,1112,6137,811,13080,0,11,7,1994,-299,-455,-411,998,1973,-312,-452,-401
31-JUL-2019,40,30387,28162,31984,29008,27458,1060,6137,440,13080,0,10,3,1997,-323,-439,-325,998,1972,-312,-437,-323
31-JUL-2019,41,30016,27793,31287,28328,27120,1008,6137,159,13080,0,9,7,1570,-3,-454,-305,999,1533,-1,-452,-303
31-JUL-2019,42,29730,27544,31046,28083,26897,956,6137,21,13080,0,10,8,1562,0,-454,-352,998,1533,-1,-452,-351
31-JUL-2019,43,29776,27625,31097,28129,26976,922,6137,0,13080,0,9,4,828,443,-455,-357,962,802,463,-452,-354
31-JUL-2019,44,28935,26771,30307,27283,26153,887,6137,0,13080,0,10,12,810,507,-454,-408,960,802,508,-452,-405
31-JUL-2019,45,27602,25640,28920,26151,24922,871,6137,0,13080,0,10,11,810,696,-454,-354,784,801,702,-452,-353
31-JUL-2019,46,25915,24019,27352,24527,23375,854,6137,0,13080,0,7,8,802,704,-455,-475,778,800,704,-452,-477
31-JUL-2019,47,24419,22609,25844,23116,22045,834,6137,0,13080,0,5,5,1351,691,-454,-466,727,1348,690,-452,-456
31-JUL-2019,48,23077,21324,24349,21831,20829,814,6137,0,13080,0,3,7,1364,680,-454,-315,726,1347,666,-452,-306
01-AUG-2019,1,21670,19943,22828,20453,19522,768,6137,0,13080,0,6,7,1365,135,-389,-263,725,1348,124,-384,-263
01-AUG-2019,2,20929,19300,22158,19917,18847,721,6137,0,13080,0,87,95,1365,116,-406,-236,726,1348,116,-405,-229
01-AUG-2019,3,20470,18912,21648,19603,18468,716,6137,0,13080,0,169,163,1365,102,-424,-85,696,1345,102,-421,-79
01-AUG-2019,4,20287,18779,21186,19298,18342,711,6137,0,13080,0,14,19,1365,102,-375,-10,695,1348,102,-371,-16
01-AUG-2019,5,19954,18439,21342,19483,18050,699,6137,0,13080,0,526,544,1365,559,-306,-56,695,1349,581,-303,-60
01-AUG-2019,6,19656,18170,21135,19270,17794,686,6137,0,13080,0,592,599,1365,630,-329,-58,695,1348,630,-327,-60
01-AUG-2019,7,19501,18009,21282,19417,17651,675,6137,0,13080,0,905,908,1365,636,-313,-63,695,1348,635,-311,-66
01-AUG-2019,8,19529,18035,21296,19397,17651,664,6137,0,13080,0,888,880,1365,608,-313,-66,694,1348,589,-312,-66
01-AUG-2019,9,19581,18185,20729,18976,17684,640,6137,0,13080,0,303,292,1365,106,-345,0,646,1348,102,-343,0
01-AUG-2019,10,19723,18354,20919,19205,17816,616,6137,0,13080,0,353,356,1366,102,-343,0,644,1348,99,-344,0
01-AUG-2019,11,20067,18868,21057,19379,18128,613,6137,0,13080,0,45,34,1366,2,-445,0,495,1348,-1,-445,-3
01-AUG-2019,12,20709,19545,21678,20056,18726,609,6137,23,13080,0,10,12,1363,0,-454,-5,489,1348,-1,-452,-8
01-AUG-2019,13,22671,21760,23728,22269,20524,603,6137,199,13080,0,8,9,1596,0,-433,-116,273,1582,-1,-431,-122
01-AUG-2019,14,24334,23403,25535,23911,22012,597,6137,513,13080,0,6,8,1604,0,-454,-241,264,1583,-1,-452,-246
01-AUG-2019,15,26355,25683,27707,26191,23831,602,6137,983,13080,0,6,8,1556,0,-454,-392,10,1532,-1,-452,-396
01-AUG-2019,16,27462,26880,28904,27393,24813,606,6137,1530,13080,0,10,11,1563,0,-454,-478,0,1533,-1,-452,-476
01-AUG-2019,17,28342,27769,29839,28274,25537,612,6137,1930,13080,0,8,5,1013,824,-454,-535,0,989,868,-453,-530
01-AUG-2019,18,28582,28098,30084,28607,25684,617,6137,2580,13080,0,12,4,992,1060,-454,-536,0,981,1061,-452,-530
01-AUG-2019,19,29300,28686,30803,29203,26324,618,6137,3100,13080,0,12,8,997,1059,-455,-536,0,986,1060,-452,-530
01-AUG-2019,20,29362,28751,30862,29268,26355,619,6137,3640,13080,0,10,17,997,1059,-455,-535,0,986,1060,-452,-530
01-AUG-2019,21,29200,28622,30700,29136,26167,622,6137,4140,13080,0,11,15,997,1058,-454,-535,0,986,1061,-452,-530
01-AUG-2019,22,29069,28500,30568,29018,26027,624,6137,4420,13080,0,10,16,992,1059,-454,-535,0,986,1060,-452,-530
01-AUG-2019,23,29143,28483,30645,28998,26074,641,6137,4650,13080,0,11,14,1405,1003,-455,-536,0,1395,1002,-452,-530
01-AUG-2019,24,28997,28371,30498,28887,25932,658,6137,4270,13080,0,10,16,1407,1001,-455,-536,0,1387,1002,-452,-530
01-AUG-2019,25,28774,28202,30275,28717,25780,668,6137,4690,13080,0,10,15,1408,1000,-455,-536,0,1388,1001,-452,-530
01-AUG-2019,26,28625,28051,30124,28565,25603,678,6137,5020,13080,0,10,14,1408,1000,-454,-535,0,1388,1002,-452,-530
01-AUG-2019,27,28574,27945,30073,28459,25492,699,6137,4970,13080,0,10,14,1405,1000,-454,-535,0,1386,1002,-452,-530
01-AUG-2019,28,28451,27778,29950,28290,25470,720,6137,5310,13080,0,10,12,1406,1001,-454,-535,0,1386,1001,-452,-530
01-AUG-2019,29,28038,27421,29539,27932,25099,724,6137,5170,13080,0,12,11,1334,1000,-454,-535,0,1315,1001,-452,-530
01-AUG-2019,30,27983,27320,29485,27831,25054,728,6137,4750,13080,0,11,11,1329,997,-455,-536,2,1315,992,-452,-530
01-AUG-2019,31,27995,26928,29495,27439,25079,722,6137,4850,13080,0,9,10,1533,567,-455,-536,381,1520,554,-452,-530
01-AUG-2019,32,28196,27112,29694,27619,25296,715,6137,4860,13080,0,7,8,1524,545,-455,-536,397,1520,545,-452,-530
01-AUG-2019,33,28489,27440,29986,27948,25553,724,6137,4670,13080,0,6,8,1996,592,-455,-536,442,1973,593,-452,-530
01-AUG-2019,34,29200,28129,30695,28638,26218,733,6137,4080,13080,0,6,7,1998,559,-454,-535,444,1973,535,-452,-530
01-AUG-2019,35,29905,28547,31407,29074,26869,726,6137,3680,13080,0,12,8,1998,3,-455,-535,661,1973,-1,-452,-530
01-AUG-2019,36,30297,28892,31798,29419,27267,719,6137,2540,13080,0,10,11,1998,0,-455,-536,670,1972,-1,-452,-530
01-AUG-2019,37,30540,28746,32562,29885,27549,691,6137,1920,13080,0,8,8,1997,-523,-455,-536,987,1973,-548,-452,-530
01-AUG-2019,38,30839,29034,32952,30171,27886,663,6137,1380,13080,0,4,5,1997,-618,-455,-536,999,1973,-612,-452,-530
01-AUG-2019,39,30551,28815,32707,30013,27644,619,6137,784,13080,0,5,9,1997,-662,-454,-535,999,1972,-665,-452,-530
01-AUG-2019,40,30389,28666,32550,29865,27523,575,6137,412,13080,0,5,8,1997,-665,-455,-536,999,1973,-664,-452,-530
01-AUG-2019,41,30531,28796,32620,29945,27739,554,6137,139,13080,0,5,8,1997,-618,-455,-511,999,1972,-617,-452,-506
01-AUG-2019,42,30433,28587,32489,29736,27681,532,6137,18,13080,0,5,7,1997,-612,-454,-485,999,1973,-604,-452,-480
01-AUG-2019,43,30254,28746,31781,29384,27516,525,6137,0,13080,0,11,10,1997,-143,-418,-455,789,1972,-132,-415,-453
01-AUG-2019,44,29674,28171,31250,28810,26972,518,6137,0,13080,0,7,14,1997,-122,-443,-504,768,1970,-119,-441,-498
01-AUG-2019,45,28157,27361,29462,27895,25542,516,6137,0,13080,0,6,10,1107,-3,-419,-377,41,1055,-1,-418,-371
01-AUG-2019,46,26402,25621,27807,26161,23934,514,6137,0,13080,0,11,15,1036,0,-454,-440,12,1057,-1,-452,-442
