,Gas (corrected)
2020-04-01 03:00:00,0.26131623275204224
2020-04-01 03:30:00,0.2787052732633992
2020-04-01 04:00:00,0.3246937241380156
2020-04-01 04:30:00,0.39078286789718353
2020-04-01 05:00:00,0.5763585555034136
2020-04-01 05:30:00,0.8263759504218295
2020-04-01 06:00:00,1.2651055806155769
2020-04-01 06:30:00,1.5793854934232756
2020-04-01 07:00:00,1.680378510094027
2020-04-01 07:30:00,1.621174149847729
2020-04-01 08:00:00,1.5050257437403414
2020-04-01 08:30:00,1.3333624814584477
2020-04-01 09:00:00,1.1903977502389658
2020-04-01 09:30:00,1.1079951752595953
2020-04-01 10:00:00,1.0491205292244847
2020-04-01 10:30:00,0.9991186141165048
2020-04-01 11:00:00,0.9761132472663642
2020-04-01 11:30:00,0.9769594438220229
2020-04-01 12:00:00,1.0295045168242207
2020-04-01 12:30:00,1.005426719416667
2020-04-01 13:00:00,0.9973374891108121
2020-04-01 13:30:00,0.9768117191044119
2020-04-01 14:00:00,0.9785463834360606
2020-04-01 14:30:00,0.9929224118193698
2020-04-01 15:00:00,1.0823496248814437
2020-04-01 15:30:00,1.161257788557204
2020-04-01 16:00:00,1.3992408037267905
2020-04-01 16:30:00,1.578012751727092
2020-04-01 17:00:00,1.7292919628893382
2020-04-01 17:30:00,1.7292067192112839
2020-04-01 18:00:00,1.7788379932672158
2020-04-01 18:30:00,1.7182504364922904
2020-04-01 19:00:00,1.6718217057277256
2020-04-01 19:30:00,1.5831968185493992
2020-04-01 20:00:00,1.4800975642923404
2020-04-01 20:30:00,1.3227075735171698
2020-04-01 21:00:00,1.158490982391538
2020-04-01 21:30:00,0.9746493484341965
2020-04-01 22:00:00,0.7429349023336956
2020-04-01 22:30:00,0.5464283356000611
2020-04-01 23:00:00,0.4073486818549297
2020-04-01 23:30:00,0.3259067115253201
2020-04-02 00:00:00,0.27247536834767205
2020-04-02 00:30:00,0.24632799158664004
2020-04-02 01:00:00,0.23559711628848695
2020-04-02 01:30:00,0.22577106311509954
2020-04-02 02:00:00,0.22408209274988386
2020-04-02 02:30:00,0.2252168930862095
2020-04-02 03:00:00,0.23642534426335998
2020-04-02 03:30:00,0.249289881371485
2020-04-02 04:00:00,0.2875466102860877
2020-04-02 04:30:00,0.3539414324391195
2020-04-02 05:00:00,0.5332910977511036
2020-04-02 05:30:00,0.7767332260730642
2020-04-02 06:00:00,1.2118918343307754
2020-04-02 06:30:00,1.5088380944559503
2020-04-02 07:00:00,1.599119580760863
2020-04-02 07:30:00,1.5182802334718635
2020-04-02 08:00:00,1.384024511810457
2020-04-02 08:30:00,1.2051917705952595
2020-04-02 09:00:00,1.0553588884650107
2020-04-02 09:30:00,0.9741584737095015
2020-04-02 10:00:00,0.9001957442192915
2020-04-02 10:30:00,0.8543741074813815
2020-04-02 11:00:00,0.8402084032989886
2020-04-02 11:30:00,0.848412908251006
2020-04-02 12:00:00,0.9127277210518073
2020-04-02 12:30:00,0.8786228468104686
2020-04-02 13:00:00,0.8503639148884945
2020-04-02 13:30:00,0.7982623274302506
2020-04-02 14:00:00,0.7716187478834065
2020-04-02 14:30:00,0.7622126502704039
2020-04-02 15:00:00,0.8330522717455182
2020-04-02 15:30:00,0.8944429679029929
2020-04-02 16:00:00,1.1396199095541595
2020-04-02 16:30:00,1.2990408283147232
2020-04-02 17:00:00,1.4463292881705754
2020-04-02 17:30:00,1.4109582726744425
2020-04-02 18:00:00,1.4848924162463557
2020-04-02 18:30:00,1.457356666331795
2020-04-02 19:00:00,1.4576067202940564
2020-04-02 19:30:00,1.411469158379785
2020-04-02 20:00:00,1.4071770863975044
2020-04-02 20:30:00,1.1817005837226124
2020-04-02 21:00:00,1.0273212607920508
2020-04-02 21:30:00,0.8849293374194837
2020-04-02 22:00:00,0.6910815864467519
2020-04-02 22:30:00,0.5037635412476084
2020-04-02 23:00:00,0.37733108979100427
2020-04-02 23:30:00,0.30477457592455076
2020-04-03 00:00:00,0.253389988736341
2020-04-03 00:30:00,0.22651674582845613
2020-04-03 01:00:00,0.21499017856769212
2020-04-03 01:30:00,0.20508194528084797
2020-04-03 02:00:00,0.20233989261077132
2020-04-03 02:30:00,0.20309977695135079
2020-04-03 03:00:00,0.21219870636437851
2020-04-03 03:30:00,0.2260577977007695
2020-04-03 04:00:00,0.2674604798235742
2020-04-03 04:30:00,0.32442647253504386
2020-04-03 05:00:00,0.4971439795859656
2020-04-03 05:30:00,0.7317836354666427
2020-04-03 06:00:00,1.1427066286347205
2020-04-03 06:30:00,1.4274027531053448
2020-04-03 07:00:00,1.512181401227431
2020-04-03 07:30:00,1.4320831350702667
2020-04-03 08:00:00,1.3213636747258313
2020-04-03 08:30:00,1.1659096683752275
2020-04-03 09:00:00,1.027393759893147
2020-04-03 09:30:00,0.9488149811017496
2020-04-03 10:00:00,0.8912357121463522
2020-04-03 10:30:00,0.8540089389434833
2020-04-03 11:00:00,0.8354056296473501
2020-04-03 11:30:00,0.8207066492264227
2020-04-03 12:00:00,0.8631399527697505
2020-04-03 12:30:00,0.8123554114020889
2020-04-03 13:00:00,0.7807557760680959
2020-04-03 13:30:00,0.734062419416338
2020-04-03 14:00:00,0.7085090047260729
2020-04-03 14:30:00,0.7014995964800055
2020-04-03 15:00:00,0.7727610751628976
2020-04-03 15:30:00,0.8165627250648007
2020-04-03 16:00:00,1.044764178222473
2020-04-03 16:30:00,1.2022049994146575
2020-04-03 17:00:00,1.3250455631311353
2020-04-03 17:30:00,1.2950557192700656
2020-04-03 18:00:00,1.3526442528448535
2020-04-03 18:30:00,1.314994302478113
2020-04-03 19:00:00,1.3294393533811202
2020-04-03 19:30:00,1.3093169715793749
2020-04-03 20:00:00,1.2737265444453285
2020-04-03 20:30:00,1.1268194637428115
2020-04-03 21:00:00,0.9786646961721128
2020-04-03 21:30:00,0.838120838606817
2020-04-03 22:00:00,0.6529129369833673
2020-04-03 22:30:00,0.49169107169953213
2020-04-03 23:00:00,0.3725499148948986
2020-04-03 23:30:00,0.299133565648655
2020-04-04 00:00:00,0.2521694699650699
2020-04-04 00:30:00,0.22082252250760162
2020-04-04 01:00:00,0.20656360763093784
2020-04-04 01:30:00,0.19732126084887228
2020-04-04 02:00:00,0.1975017597999628
2020-04-04 02:30:00,0.192948742311794
2020-04-04 03:00:00,0.2024267436848227
2020-04-04 03:30:00,0.20997838218060766
2020-04-04 04:00:00,0.24236345213624885
2020-04-04 04:30:00,0.28387013888579316
2020-04-04 05:00:00,0.3973588896492271
2020-04-04 05:30:00,0.5505357071322846
2020-04-04 06:00:00,0.8789118496675724
2020-04-04 06:30:00,1.1466878856614857
2020-04-04 07:00:00,1.3740632915962236
2020-04-04 07:30:00,1.3526220990685984
2020-04-04 08:00:00,1.2890312861858662
2020-04-04 08:30:00,1.1312078601507414
2020-04-04 09:00:00,0.9947005967478852
2020-04-04 09:30:00,0.8859624575670667
2020-04-04 10:00:00,0.7993602990074095
2020-04-04 10:30:00,0.7467117115338552
2020-04-04 11:00:00,0.7122402527270052
2020-04-04 11:30:00,0.6890442375325726
2020-04-04 12:00:00,0.731722939890418
2020-04-04 12:30:00,0.6777025904223439
2020-04-04 13:00:00,0.6589409560339463
2020-04-04 13:30:00,0.6301945623339036
2020-04-04 14:00:00,0.6268363836754702
2020-04-04 14:30:00,0.6241372420113437
2020-04-04 15:00:00,0.6853943568279208
2020-04-04 15:30:00,0.7232686490249277
2020-04-04 16:00:00,0.9460952468612069
2020-04-04 16:30:00,1.0605057004371792
2020-04-04 17:00:00,1.1764582866924505
2020-04-04 17:30:00,1.144468948812505
2020-04-04 18:00:00,1.1823699994787267
2020-04-04 18:30:00,1.1405106179363376
2020-04-04 19:00:00,1.1542304248603723
2020-04-04 19:30:00,1.1306920343869347
2020-04-04 20:00:00,1.1081274161033967
2020-04-04 20:30:00,0.9936417981469637
2020-04-04 21:00:00,0.8563969281005079
2020-04-04 21:30:00,0.7341397941768455
2020-04-04 22:00:00,0.5857717532136016
2020-04-04 22:30:00,0.44571017673671903
2020-04-04 23:00:00,0.32571010120612615
2020-04-04 23:30:00,0.2628677004598039
2020-04-05 00:00:00,0.2260110937196845
2020-04-05 00:30:00,0.19571830593293885
2020-04-05 01:00:00,0.1836764554305883
2020-04-05 01:30:00,0.17241932995439382
2020-04-05 02:00:00,0.17225307920710614
2020-04-05 02:30:00,0.17034459642996463
2020-04-05 03:00:00,0.17694774588007853
2020-04-05 03:30:00,0.18187697153533391
2020-04-05 04:00:00,0.21267797413609496
2020-04-05 04:30:00,0.2479911978872857
2020-04-05 05:00:00,0.34744390954329674
2020-04-05 05:30:00,0.4922711881519073
2020-04-05 06:00:00,0.8000387534707591
2020-04-05 06:30:00,1.0536307926968784
2020-04-05 07:00:00,1.248370830048777
2020-04-05 07:30:00,1.1987056132465432
2020-04-05 08:00:00,1.1091050001537215
2020-04-05 08:30:00,0.9244411303213629
2020-04-05 09:00:00,0.7934324425228377
2020-04-05 09:30:00,0.6912984131124308
2020-04-05 10:00:00,0.617259875465754
2020-04-05 10:30:00,0.5641394690494046
2020-04-05 11:00:00,0.5318870788910385
2020-04-05 11:30:00,0.516973959107454
2020-04-05 12:00:00,0.5523896815441582
2020-04-05 12:30:00,0.49784562809001676
2020-04-05 13:00:00,0.4656424971072278
2020-04-05 13:30:00,0.4301995409697734
2020-04-05 14:00:00,0.4091203149054104
2020-04-05 14:30:00,0.39681360116425285
2020-04-05 15:00:00,0.4368935314841106
2020-04-05 15:30:00,0.47341269077176223
2020-04-05 16:00:00,0.6715785305809929
2020-04-05 16:30:00,0.7528521975474641
2020-04-05 17:00:00,0.8522881294081384
2020-04-05 17:30:00,0.8271356485899619
2020-04-05 18:00:00,0.8879808604998468
2020-04-05 18:30:00,0.8704887379684673
2020-04-05 19:00:00,0.8819798354360058
2020-04-05 19:30:00,0.8610971313820073
2020-04-05 20:00:00,0.8268609114028014
2020-04-05 20:30:00,0.719675485993003
2020-04-05 21:00:00,0.6157988431426251
2020-04-05 21:30:00,0.49453619324046705
2020-04-05 22:00:00,0.39134766905613566
2020-04-05 22:30:00,0.2934458886385809
2020-04-05 23:00:00,0.20959884517620603
2020-04-05 23:30:00,0.16218783097583375
2020-04-06 00:00:00,0.14126280270743477
2020-04-06 00:30:00,0.12008566238912584
2020-04-06 01:00:00,0.11118772468377855
2020-04-06 01:30:00,0.10395416007098743
2020-04-06 02:00:00,0.09921313822892361
2020-04-06 02:30:00,0.0982335884564219
2020-04-06 03:00:00,0.10501708332341735
2020-04-06 03:30:00,0.1090642479799777
2020-04-06 04:00:00,0.13530514042241412
2020-04-06 04:30:00,0.17182081121670198
2020-04-06 05:00:00,0.2858120936254724
2020-04-06 05:30:00,0.4426784957477038
2020-04-06 06:00:00,0.7216454395531683
2020-04-06 06:30:00,0.8932154534407126
2020-04-06 07:00:00,0.928004108214555
2020-04-06 07:30:00,0.8603393856828628
2020-04-06 08:00:00,0.7693296659167705
2020-04-06 08:30:00,0.6561349743277144
2020-04-06 09:00:00,0.5611873360313653
2020-04-06 09:30:00,0.5099088939034505
2020-04-06 10:00:00,0.47952858387551595
2020-04-06 10:30:00,0.45528522750630157
2020-04-06 11:00:00,0.4386577538134062
2020-04-06 11:30:00,0.4275015725968204
2020-04-06 12:00:00,0.45641435545735143
2020-04-06 12:30:00,0.4204990244683291
2020-04-06 13:00:00,0.40033030609007375
2020-04-06 13:30:00,0.37392140801975216
2020-04-06 14:00:00,0.3596793585440777
2020-04-06 14:30:00,0.3478297920743831
2020-04-06 15:00:00,0.38671136166419984
2020-04-06 15:30:00,0.41505587335082905
2020-04-06 16:00:00,0.5642018370610887
2020-04-06 16:30:00,0.6668653613034289
2020-04-06 17:00:00,0.769345583768188
2020-04-06 17:30:00,0.755053144628247
2020-04-06 18:00:00,0.8185187692108209
2020-04-06 18:30:00,0.811792449504818
2020-04-06 19:00:00,0.8361967627562663
2020-04-06 19:30:00,0.8526836274985701
2020-04-06 20:00:00,0.8672005734305275
2020-04-06 20:30:00,0.7779519634410333
2020-04-06 21:00:00,0.6654971046594862
2020-04-06 21:30:00,0.558082407322504
2020-04-06 22:00:00,0.443042857971172
2020-04-06 22:30:00,0.3317647274856795
2020-04-06 23:00:00,0.24408569258776922
2020-04-06 23:30:00,0.19461808252360702
2020-04-07 00:00:00,0.16947870671408563
2020-04-07 00:30:00,0.14946145943985845
2020-04-07 01:00:00,0.14367060065082396
2020-04-07 01:30:00,0.1406759504787028
2020-04-07 02:00:00,0.13879108758997408
2020-04-07 02:30:00,0.14300911143709685
2020-04-07 03:00:00,0.1544618965982432
2020-04-07 03:30:00,0.16497121643596407
2020-04-07 04:00:00,0.20052281431508837
2020-04-07 04:30:00,0.25176436621003284
2020-04-07 05:00:00,0.39923317781998835
2020-04-07 05:30:00,0.5996956532955634
2020-04-07 06:00:00,0.9551933069202803
2020-04-07 06:30:00,1.1859928276014597
2020-04-07 07:00:00,1.232140753336529
2020-04-07 07:30:00,1.1317409685619304
2020-04-07 08:00:00,0.9762537558540597
2020-04-07 08:30:00,0.7932237843637843
2020-04-07 09:00:00,0.6555711713172262
2020-04-07 09:30:00,0.5589082138446854
2020-04-07 10:00:00,0.48982626259702516
2020-04-07 10:30:00,0.43975566193553534
2020-04-07 11:00:00,0.4129568603089785
2020-04-07 11:30:00,0.3932804885415973
2020-04-07 12:00:00,0.4214347940802053
2020-04-07 12:30:00,0.3770554747240853
2020-04-07 13:00:00,0.347370893935106
2020-04-07 13:30:00,0.3184378968018145
2020-04-07 14:00:00,0.30476010897375744
2020-04-07 14:30:00,0.2959257394544123
2020-04-07 15:00:00,0.3420806528011204
2020-04-07 15:30:00,0.3717984702332718
2020-04-07 16:00:00,0.5299603086790461
2020-04-07 16:30:00,0.6510596500801032
2020-04-07 17:00:00,0.7543014569020846
2020-04-07 17:30:00,0.7436177760367045
2020-04-07 18:00:00,0.8189855039616558
2020-04-07 18:30:00,0.8125624427410718
2020-04-07 19:00:00,0.8451557638503714
2020-04-07 19:30:00,0.8423041619648824
2020-04-07 20:00:00,0.8358396195268732
2020-04-07 20:30:00,0.7224985456154536
2020-04-07 21:00:00,0.6216592980553852
2020-04-07 21:30:00,0.5093252599093047
2020-04-07 22:00:00,0.39822130291459296
2020-04-07 22:30:00,0.2923372160678949
2020-04-07 23:00:00,0.2150358894792037
2020-04-07 23:30:00,0.16920187799876008
2020-04-08 00:00:00,0.14344398988391616
2020-04-08 00:30:00,0.12427846407412158
2020-04-08 01:00:00,0.11747155326581472
2020-04-08 01:30:00,0.11164451728756236
2020-04-08 02:00:00,0.1120303071571546
2020-04-08 02:30:00,0.11052874239450913
2020-04-08 03:00:00,0.117871338030912
2020-04-08 03:30:00,0.12290501647526274
2020-04-08 04:00:00,0.1512138005808287
2020-04-08 04:30:00,0.1930531432783557
2020-04-08 05:00:00,0.3125949286471391
2020-04-08 05:30:00,0.4853294666044771
2020-04-08 06:00:00,0.7812637071147033
2020-04-08 06:30:00,0.9709693499477375
2020-04-08 07:00:00,0.994807759103823
2020-04-08 07:30:00,0.9034873929528062
2020-04-08 08:00:00,0.7936410602020535
2020-04-08 08:30:00,0.6518720031128523
2020-04-08 09:00:00,0.5459692648146134
2020-04-08 09:30:00,0.4693786273847737
2020-04-08 10:00:00,0.41517458134987645
2020-04-08 10:30:00,0.375919808352961
2020-04-08 11:00:00,0.3484570022744471
2020-04-08 11:30:00,0.3306763692219741
2020-04-08 12:00:00,0.3623039797952993
2020-04-08 12:30:00,0.3208566071399274
2020-04-08 13:00:00,0.2954576731327106
2020-04-08 13:30:00,0.2709758070521875
2020-04-08 14:00:00,0.25784229817770765
2020-04-08 14:30:00,0.24900754518826224
2020-04-08 15:00:00,0.27698257048771385
2020-04-08 15:30:00,0.30052270627261585
2020-04-08 16:00:00,0.42583697212097615
2020-04-08 16:30:00,0.5232921312716026
2020-04-08 17:00:00,0.6034034049924755
2020-04-08 17:30:00,0.5913922360050774
2020-04-08 18:00:00,0.6521150397403493
2020-04-08 18:30:00,0.6396717434636278
2020-04-08 19:00:00,0.6439754097749746
2020-04-08 19:30:00,0.6326918695743144
2020-04-08 20:00:00,0.6248119783297682
2020-04-08 20:30:00,0.5348858583514635
2020-04-08 21:00:00,0.46371912193796816
2020-04-08 21:30:00,0.3721546458371095
2020-04-08 22:00:00,0.30640046370457186
2020-04-08 22:30:00,0.22857431720987256
2020-04-08 23:00:00,0.17052573083406372
2020-04-08 23:30:00,0.13353013909193232
2020-04-09 00:00:00,0.11085075474823639
2020-04-09 00:30:00,0.09737833727634135
2020-04-09 01:00:00,0.0905408454780449
2020-04-09 01:30:00,0.08516668087606545
2020-04-09 02:00:00,0.08538125313759745
2020-04-09 02:30:00,0.08583289485441135
2020-04-09 03:00:00,0.09203103910540333
2020-04-09 03:30:00,0.09894641314774819
2020-04-09 04:00:00,0.12277161558522796
2020-04-09 04:30:00,0.1519500420687837
2020-04-09 05:00:00,0.2555710042265659
2020-04-09 05:30:00,0.3843826384587808
2020-04-09 06:00:00,0.6295140032983081
2020-04-09 06:30:00,0.7845078096081385
2020-04-09 07:00:00,0.8094307102164121
2020-04-09 07:30:00,0.7506823207757019
2020-04-09 08:00:00,0.6906773738247584
2020-04-09 08:30:00,0.5968881727028117
2020-04-09 09:00:00,0.526778253767021
2020-04-09 09:30:00,0.4844429352348546
2020-04-09 10:00:00,0.44279597235157986
2020-04-09 10:30:00,0.4162518406888182
2020-04-09 11:00:00,0.39899792732238853
2020-04-09 11:30:00,0.39365377540849555
2020-04-09 12:00:00,0.4225802522397399
2020-04-09 12:30:00,0.3905873628124244
2020-04-09 13:00:00,0.368978271704833
2020-04-09 13:30:00,0.34872670104893366
2020-04-09 14:00:00,0.33498147348508345
2020-04-09 14:30:00,0.3236306214002007
2020-04-09 15:00:00,0.3607499028495536
2020-04-09 15:30:00,0.3899705923017999
2020-04-09 16:00:00,0.5336455082265923
2020-04-09 16:30:00,0.6398197984953192
2020-04-09 17:00:00,0.7280932230010707
2020-04-09 17:30:00,0.7331711713769472
2020-04-09 18:00:00,0.7974673396015376
2020-04-09 18:30:00,0.7835059343640081
2020-04-09 19:00:00,0.7802238293675315
2020-04-09 19:30:00,0.738501618302736
2020-04-09 20:00:00,0.7486664024079429
2020-04-09 20:30:00,0.6125979280248385
2020-04-09 21:00:00,0.5225290516990865
2020-04-09 21:30:00,0.44296694415951093
2020-04-09 22:00:00,0.3586234853830799
2020-04-09 22:30:00,0.270474154276352
2020-04-09 23:00:00,0.20535088991435727
2020-04-09 23:30:00,0.16215211999460247
2020-04-10 00:00:00,0.1382630848990469
2020-04-10 00:30:00,0.1208413137326583
2020-04-10 01:00:00,0.11055999351311857
2020-04-10 01:30:00,0.10634916055482314
2020-04-10 02:00:00,0.10323784640732125
2020-04-10 02:30:00,0.1020486650838569
2020-04-10 03:00:00,0.10709305336018589
2020-04-10 03:30:00,0.11171519070170517
2020-04-10 04:00:00,0.1367143476289495
2020-04-10 04:30:00,0.16552410712644156
2020-04-10 05:00:00,0.2690230916889919
2020-04-10 05:30:00,0.4059697112607755
2020-04-10 06:00:00,0.649077323650609
2020-04-10 06:30:00,0.801797530842112
2020-04-10 07:00:00,0.8172893350061256
2020-04-10 07:30:00,0.7451798282694667
2020-04-10 08:00:00,0.6785960883479633
2020-04-10 08:30:00,0.5949879262309936
2020-04-10 09:00:00,0.5446263468971099
2020-04-10 09:30:00,0.5142442195809576
2020-04-10 10:00:00,0.48089929406429455
2020-04-10 10:30:00,0.4431026793990627
2020-04-10 11:00:00,0.41588337964175753
2020-04-10 11:30:00,0.39179533192121013
2020-04-10 12:00:00,0.4129857490304898
2020-04-10 12:30:00,0.36489915585747723
2020-04-10 13:00:00,0.33573831459980735
2020-04-10 13:30:00,0.31015468814883473
2020-04-10 14:00:00,0.29216406859125527
2020-04-10 14:30:00,0.28205351947412227
2020-04-10 15:00:00,0.30442612732522945
2020-04-10 15:30:00,0.32338069077529585
2020-04-10 16:00:00,0.44629780265033075
2020-04-10 16:30:00,0.5372485472152176
2020-04-10 17:00:00,0.6064429153388763
2020-04-10 17:30:00,0.5897118390404195
2020-04-10 18:00:00,0.6445370860871565
2020-04-10 18:30:00,0.6250755069176106
2020-04-10 19:00:00,0.6194953389953101
2020-04-10 19:30:00,0.5885600287237224
2020-04-10 20:00:00,0.5670575387725104
2020-04-10 20:30:00,0.49069977511739193
2020-04-10 21:00:00,0.4061278871349927
2020-04-10 21:30:00,0.33580962523251456
2020-04-10 22:00:00,0.2770278619724393
2020-04-10 22:30:00,0.20826388139489066
2020-04-10 23:00:00,0.1595486221216992
2020-04-10 23:30:00,0.12903777905516067
2020-04-11 00:00:00,0.10749963499678913
2020-04-11 00:30:00,0.09179800730670018
2020-04-11 01:00:00,0.0831411435488622
2020-04-11 01:30:00,0.0764933331758432
2020-04-11 02:00:00,0.07586113699511392
2020-04-11 02:30:00,0.07340685030846845
2020-04-11 03:00:00,0.07530976100930901
2020-04-11 03:30:00,0.07895545821226181
2020-04-11 04:00:00,0.09422108392849064
2020-04-11 04:30:00,0.11196261374333073
2020-04-11 05:00:00,0.17079499597195308
2020-04-11 05:30:00,0.2411619421300774
2020-04-11 06:00:00,0.4132867823351978
2020-04-11 06:30:00,0.5377868531431285
2020-04-11 07:00:00,0.6221758161048354
2020-04-11 07:30:00,0.583769155756626
2020-04-11 08:00:00,0.5532250278541039
2020-04-11 08:30:00,0.4901042495046472
2020-04-11 09:00:00,0.4654063778661093
2020-04-11 09:30:00,0.43235702957898864
2020-04-11 10:00:00,0.41137124726518953
2020-04-11 10:30:00,0.38106918647031585
2020-04-11 11:00:00,0.3609782707709299
2020-04-11 11:30:00,0.34785425714444973
2020-04-11 12:00:00,0.3672739188001169
2020-04-11 12:30:00,0.32640550555621567
2020-04-11 13:00:00,0.3011098921454712
2020-04-11 13:30:00,0.27364125700842334
2020-04-11 14:00:00,0.2656821261945147
2020-04-11 14:30:00,0.2484971373333535
2020-04-11 15:00:00,0.2625002734412012
2020-04-11 15:30:00,0.2747477900245821
2020-04-11 16:00:00,0.3877493210125005
2020-04-11 16:30:00,0.4380815215846469
2020-04-11 17:00:00,0.5138171824540727
2020-04-11 17:30:00,0.49343674633723783
2020-04-11 18:00:00,0.5394832205644361
2020-04-11 18:30:00,0.5184545645888191
2020-04-11 19:00:00,0.5104167131096816
2020-04-11 19:30:00,0.4844691923313899
2020-04-11 20:00:00,0.4615644780369606
2020-04-11 20:30:00,0.40800247860098954
2020-04-11 21:00:00,0.3429468796962689
2020-04-11 21:30:00,0.2925376152888694
2020-04-11 22:00:00,0.2412615229281738
2020-04-11 22:30:00,0.1933697904265725
2020-04-11 23:00:00,0.1506885927757807
2020-04-11 23:30:00,0.11896198956829093
2020-04-12 00:00:00,0.10082622398915013
2020-04-12 00:30:00,0.08561083860995167
2020-04-12 01:00:00,0.07612364490724627
2020-04-12 01:30:00,0.07109236862054141
2020-04-12 02:00:00,0.06811544221981905
2020-04-12 02:30:00,0.06590506690057103
2020-04-12 03:00:00,0.06951854461150528
2020-04-12 03:30:00,0.07223524138674599
2020-04-12 04:00:00,0.08540642969271615
2020-04-12 04:30:00,0.10106464168432529
2020-04-12 05:00:00,0.15158094071362838
2020-04-12 05:30:00,0.21491988884878566
2020-04-12 06:00:00,0.36395821211603085
2020-04-12 06:30:00,0.4766188137932478
2020-04-12 07:00:00,0.5539641518926374
2020-04-12 07:30:00,0.5308120093119099
2020-04-12 08:00:00,0.5171052001799203
2020-04-12 08:30:00,0.47347925169912164
2020-04-12 09:00:00,0.45763754137429685
2020-04-12 09:30:00,0.45077895087960246
2020-04-12 10:00:00,0.44670339525160796
2020-04-12 10:30:00,0.43047611306140277
2020-04-12 11:00:00,0.4193381646670131
2020-04-12 11:30:00,0.4187496412456589
2020-04-12 12:00:00,0.448269941000982
2020-04-12 12:30:00,0.41238358078457255
2020-04-12 13:00:00,0.3878265026633463
2020-04-12 13:30:00,0.35833005974111776
2020-04-12 14:00:00,0.3492021067275443
2020-04-12 14:30:00,0.35034837051402606
2020-04-12 15:00:00,0.3765367708195964
2020-04-12 15:30:00,0.4130430575722322
2020-04-12 16:00:00,0.5565698144097674
2020-04-12 16:30:00,0.6290070519162375
2020-04-12 17:00:00,0.7215291390427824
2020-04-12 17:30:00,0.7003193448794826
2020-04-12 18:00:00,0.7417827208920365
2020-04-12 18:30:00,0.7209400542373658
2020-04-12 19:00:00,0.7211365074978819
2020-04-12 19:30:00,0.6798157925399646
2020-04-12 20:00:00,0.6451641080906013
2020-04-12 20:30:00,0.5562787865457505
2020-04-12 21:00:00,0.4899136837016613
2020-04-12 21:30:00,0.4043209865159335
2020-04-12 22:00:00,0.33188796817449356
2020-04-12 22:30:00,0.26045170394060446
2020-04-12 23:00:00,0.2014647005272122
2020-04-12 23:30:00,0.15832855017886527
2020-04-13 00:00:00,0.14316067539523133
2020-04-13 00:30:00,0.12481416623550971
2020-04-13 01:00:00,0.11790349498141275
2020-04-13 01:30:00,0.11247217575735945
2020-04-13 02:00:00,0.11143484968094494
2020-04-13 02:30:00,0.11336469691734609
2020-04-13 03:00:00,0.12010568022521156
2020-04-13 03:30:00,0.12669198856112857
2020-04-13 04:00:00,0.15231074524452098
2020-04-13 04:30:00,0.18651208412054066
2020-04-13 05:00:00,0.29064160206437706
2020-04-13 05:30:00,0.43147174393507404
2020-04-13 06:00:00,0.6830873052383916
2020-04-13 06:30:00,0.8603188998624468
2020-04-13 07:00:00,0.9086913010535295
2020-04-13 07:30:00,0.8807713307820055
2020-04-13 08:00:00,0.8516435973627295
2020-04-13 08:30:00,0.8015240111155661
2020-04-13 09:00:00,0.7869515753630878
2020-04-13 09:30:00,0.7875171498313996
2020-04-13 10:00:00,0.7807890267031129
2020-04-13 10:30:00,0.760842323668571
2020-04-13 11:00:00,0.7347953000720862
2020-04-13 11:30:00,0.722881746139521
2020-04-13 12:00:00,0.7480663262251029
2020-04-13 12:30:00,0.6911126747255613
2020-04-13 13:00:00,0.6583284076813904
2020-04-13 13:30:00,0.622525226711639
2020-04-13 14:00:00,0.6035686163778968
2020-04-13 14:30:00,0.585327360148565
2020-04-13 15:00:00,0.6302327521856836
2020-04-13 15:30:00,0.6646510646950841
2020-04-13 16:00:00,0.8489412837703563
2020-04-13 16:30:00,0.9713944230717199
2020-04-13 17:00:00,1.0763948256731377
2020-04-13 17:30:00,1.0688829019428152
2020-04-13 18:00:00,1.148839913000847
2020-04-13 18:30:00,1.1454710575357436
2020-04-13 19:00:00,1.1887997015881164
2020-04-13 19:30:00,1.2051818535261847
2020-04-13 20:00:00,1.2301789347015464
2020-04-13 20:30:00,1.1394481097414753
2020-04-13 21:00:00,0.9944004993210951
2020-04-13 21:30:00,0.8354558330867689
2020-04-13 22:00:00,0.6592487043595495
2020-04-13 22:30:00,0.4815834094406318
2020-04-13 23:00:00,0.36442796731232896
2020-04-13 23:30:00,0.296298934423983
2020-04-14 00:00:00,0.2567222433352096
2020-04-14 00:30:00,0.2294319748172507
2020-04-14 01:00:00,0.2215547053330765
2020-04-14 01:30:00,0.21488452126130664
2020-04-14 02:00:00,0.21788830547105065
2020-04-14 02:30:00,0.2214522842497445
2020-04-14 03:00:00,0.23089237066728605
2020-04-14 03:30:00,0.24352299383573214
2020-04-14 04:00:00,0.2897699285537212
2020-04-14 04:30:00,0.3470012152670292
2020-04-14 05:00:00,0.5194919606345315
2020-04-14 05:30:00,0.7459493297396513
2020-04-14 06:00:00,1.1522452355027446
2020-04-14 06:30:00,1.440232754468218
2020-04-14 07:00:00,1.5082254937493977
2020-04-14 07:30:00,1.4098761404066136
2020-04-14 08:00:00,1.2584504593942256
2020-04-14 08:30:00,1.0700229881052914
2020-04-14 09:00:00,0.9214541424745504
2020-04-14 09:30:00,0.8214827695600054
