,Mean kWh
2020-03-22 06:00:00,0.1644866417479869
2020-03-22 06:30:00,0.17754591977523018
2020-03-22 07:00:00,0.19093470135213103
2020-03-22 07:30:00,0.2133445969110871
2020-03-22 08:00:00,0.23958256194131566
2020-03-22 08:30:00,0.2635443477242891
2020-03-22 09:00:00,0.28409787689503213
2020-03-22 09:30:00,0.2969221834784134
2020-03-22 10:00:00,0.3045424997282357
2020-03-22 10:30:00,0.3096584217611988
2020-03-22 11:00:00,0.31252075859819883
2020-03-22 11:30:00,0.3191564608785089
2020-03-22 12:00:00,0.32846964185669264
2020-03-22 12:30:00,0.3315195126642081
2020-03-22 13:00:00,0.32206775706795787
2020-03-22 13:30:00,0.3121559842460427
2020-03-22 14:00:00,0.3067077908503289
2020-03-22 14:30:00,0.3027100569450366
2020-03-22 15:00:00,0.3046934333425315
2020-03-22 15:30:00,0.3146900827828414
2020-03-22 16:00:00,0.3360696379295927
2020-03-22 16:30:00,0.36354872480976647
2020-03-22 17:00:00,0.38608192992725143
2020-03-22 17:30:00,0.39899411322016903
2020-03-22 18:00:00,0.4206200936533155
2020-03-22 18:30:00,0.4288070506977948
2020-03-22 19:00:00,0.4178989982607532
2020-03-22 19:30:00,0.39158248392464445
2020-03-22 20:00:00,0.36461723512245703
2020-03-22 20:30:00,0.3408556437249673
2020-03-22 21:00:00,0.3164751114195646
2020-03-22 21:30:00,0.28959260157367067
2020-03-22 22:00:00,0.2631916500129607
2020-03-22 22:30:00,0.2344689990216819
2020-03-22 23:00:00,0.20405803015226648
2020-03-22 23:30:00,0.18016520197670421
2020-03-30 00:00:00,0.17873686718284693
2020-03-30 00:30:00,0.16950684931506857
2020-03-30 01:00:00,0.1933916728777811
2020-03-30 01:30:00,0.18267006303770372
2020-03-30 02:00:00,0.17443961115163817
2020-03-30 02:30:00,0.1662428202159883
2020-03-30 03:00:00,0.16040335394862043
2020-03-30 03:30:00,0.15519303837614973
2020-03-30 04:00:00,0.15084582570153113
2020-03-30 04:30:00,0.14587444099083383
2020-03-30 05:00:00,0.14959575952679244
2020-03-30 05:30:00,0.15333400467826988
2020-03-30 06:00:00,0.1673177785002339
2020-03-30 06:30:00,0.1839542563988709
2020-03-30 07:00:00,0.20361339074034437
2020-03-30 07:30:00,0.22201909307875894
2020-03-30 08:00:00,0.23633372185220433
2020-03-30 08:30:00,0.25263758474408277
2020-03-30 09:00:00,0.26357127225151633
2020-03-30 09:30:00,0.27435901583450273
2020-03-30 10:00:00,0.2815064422261161
2020-03-30 10:30:00,0.288752329149454
2020-03-30 11:00:00,0.29258263889439506
2020-03-30 11:30:00,0.3012833016175071
2020-03-30 12:00:00,0.3167144352293812
2020-03-30 12:30:00,0.32242134141023293
2020-03-30 13:00:00,0.32144667068394084
2020-03-30 13:30:00,0.3102514847088861
2020-03-30 14:00:00,0.3038550689015398
2020-03-30 14:30:00,0.3002119597535738
2020-03-30 15:00:00,0.30033529700929257
2020-03-30 15:30:00,0.3028389892326476
2020-03-30 16:00:00,0.3218952330357282
2020-03-30 16:30:00,0.35197379562969755
2020-03-30 17:00:00,0.38719515250501463
2020-03-30 17:30:00,0.406778913317529
2020-03-30 18:00:00,0.41584758891901746
2020-03-30 18:30:00,0.4094795915131142
2020-03-30 19:00:00,0.39987476808905387
2020-03-30 19:30:00,0.38736930651465534
2020-03-30 20:00:00,0.37490920478871037
2020-03-30 20:30:00,0.35382222169366284
2020-03-30 21:00:00,0.32833852399226143
2020-03-30 21:30:00,0.3014289995718567
2020-03-30 22:00:00,0.2760458891619756
2020-03-30 22:30:00,0.24644616933725533
2020-03-30 23:00:00,0.21560326018013448
2020-03-30 23:30:00,0.18994503115931688
2020-03-31 00:00:00,0.17106088404360756
2020-03-31 00:30:00,0.16495899468802028
2020-03-31 01:00:00,0.19001978105483136
2020-03-31 01:30:00,0.18001061488775616
2020-03-31 02:00:00,0.17233408795871197
2020-03-31 02:30:00,0.1645258287686414
2020-03-31 03:00:00,0.1585194645853782
2020-03-31 03:30:00,0.15307902194218423
2020-03-31 04:00:00,0.14830158629642537
2020-03-31 04:30:00,0.1432809818573284
2020-03-31 05:00:00,0.14628897666466137
2020-03-31 05:30:00,0.15166161652141566
2020-03-31 06:00:00,0.16655797330884803
2020-03-31 06:30:00,0.182453084680292
2020-03-31 07:00:00,0.20186287143603465
2020-03-31 07:30:00,0.22119122326531263
2020-03-31 08:00:00,0.2326496905029525
2020-03-31 08:30:00,0.2472285212215239
2020-03-31 09:00:00,0.2566629965013378
2020-03-31 09:30:00,0.26500323742430837
2020-03-31 10:00:00,0.27239715043337154
2020-03-31 10:30:00,0.2768087624173821
2020-03-31 11:00:00,0.28086284194528877
2020-03-31 11:30:00,0.2878059856256331
2020-03-31 12:00:00,0.3043528843718336
2020-03-31 12:30:00,0.30905843148429596
2020-03-31 13:00:00,0.30408942027608915
2020-03-31 13:30:00,0.2931469810663626
2020-03-31 14:00:00,0.28598952001013167
2020-03-31 14:30:00,0.2802793344731511
2020-03-31 15:00:00,0.2800744760005066
2020-03-31 15:30:00,0.28419499588399183
2020-03-31 16:00:00,0.3048951851001687
2020-03-31 16:30:00,0.3372721034051514
2020-03-31 17:00:00,0.3720749972296537
2020-03-31 17:30:00,0.3928614906045689
2020-03-31 18:00:00,0.40156325887698074
2020-03-31 18:30:00,0.39602046098560995
2020-03-31 19:00:00,0.38727029080719966
2020-03-31 19:30:00,0.37635463597650765
2020-03-31 20:00:00,0.3670122290997167
2020-03-31 20:30:00,0.34427851477781807
2020-03-31 21:00:00,0.3219592759106524
2020-03-31 21:30:00,0.2968462616156658
2020-03-31 22:00:00,0.27120662033592435
2020-03-31 22:30:00,0.24216971140907725
2020-03-31 23:00:00,0.2121202409409679
2020-03-31 23:30:00,0.1866460843135082
2020-04-01 00:00:00,0.169749885228514
2020-04-01 00:30:00,0.16401889376118034
2020-04-01 01:00:00,0.1887546112759644
2020-04-01 01:30:00,0.1781936775469832
2020-04-01 02:00:00,0.170317903066271
2020-04-01 02:30:00,0.16210165776458946
2020-04-01 03:00:00,0.15634545512090134
2020-04-01 03:30:00,0.1510176525509558
2020-04-01 04:00:00,0.14723995917204713
2020-04-01 04:30:00,0.1432555999525261
2020-04-01 05:00:00,0.1466403212406536
2020-04-01 05:30:00,0.15080299877358866
2020-04-01 06:00:00,0.1661478260869565
2020-04-01 06:30:00,0.1827485856707679
2020-04-01 07:00:00,0.20298891482375286
2020-04-01 07:30:00,0.22321605412034645
2020-04-01 08:00:00,0.2356282232859911
2020-04-01 08:30:00,0.251236032757052
2020-04-01 09:00:00,0.26292760274080984
2020-04-01 09:30:00,0.26956314336126336
2020-04-01 10:00:00,0.2760278826145093
2020-04-01 10:30:00,0.2811637589309026
2020-04-01 11:00:00,0.2841352264455488
2020-04-01 11:30:00,0.2912779197556748
2020-04-01 12:00:00,0.3092227804634897
2020-04-01 12:30:00,0.3147714120690882
2020-04-01 13:00:00,0.3111685180789619
2020-04-01 13:30:00,0.3004521797610569
2020-04-01 14:00:00,0.2945948018039404
2020-04-01 14:30:00,0.2899219321148826
2020-04-01 15:00:00,0.29188798164411744
2020-04-01 15:30:00,0.2962699343302477
2020-04-01 16:00:00,0.31783763747131893
2020-04-01 16:30:00,0.3515606297966612
2020-04-01 17:00:00,0.38730231030936
2020-04-01 17:30:00,0.40802250178020383
2020-04-01 18:00:00,0.4143608513331749
2020-04-01 18:30:00,0.4055490386897698
2020-04-01 19:00:00,0.39502887095498057
2020-04-01 19:30:00,0.3795328348761769
2020-04-01 20:00:00,0.3655661523854735
2020-04-01 20:30:00,0.34282198749901094
2020-04-01 21:00:00,0.3207610095735422
2020-04-01 21:30:00,0.2955295751246144
2020-04-01 22:00:00,0.2697216868423133
2020-04-01 22:30:00,0.24125146767940514
2020-04-01 23:00:00,0.2103648469024448
2020-04-01 23:30:00,0.18554250336260772
2020-04-02 00:00:00,0.16874016140517448
2020-04-02 00:30:00,0.16355794762243847
2020-04-02 01:00:00,0.18737487761740831
2020-04-02 01:30:00,0.1767392382275842
2020-04-02 02:00:00,0.16875915105959635
2020-04-02 02:30:00,0.16022033603890967
2020-04-02 03:00:00,0.1546049016201876
2020-04-02 03:30:00,0.148596982282159
2020-04-02 04:00:00,0.1439411773994884
2020-04-02 04:30:00,0.1393587073240059
2020-04-02 05:00:00,0.14246380633547046
2020-04-02 05:30:00,0.14740215709187385
2020-04-02 06:00:00,0.16216172662097716
2020-04-02 06:30:00,0.17793091305309036
2020-04-02 07:00:00,0.19756551021697252
2020-04-02 07:30:00,0.21728347756055966
2020-04-02 08:00:00,0.2301336812683574
2020-04-02 08:30:00,0.24734630325616644
2020-04-02 09:00:00,0.25738727556966223
2020-04-02 09:30:00,0.26286498649864987
2020-04-02 10:00:00,0.26821993083737294
2020-04-02 10:30:00,0.272106925737024
2020-04-02 11:00:00,0.2764130427917258
2020-04-02 11:30:00,0.28464227854097596
2020-04-02 12:00:00,0.30349821569556285
2020-04-02 12:30:00,0.3086841939049425
2020-04-02 13:00:00,0.3035119690510027
2020-04-02 13:30:00,0.2933547923574924
2020-04-02 14:00:00,0.28324370371539986
2020-04-02 14:30:00,0.27788399046280654
2020-04-02 15:00:00,0.27841121251835604
2020-04-02 15:30:00,0.28219999684198893
2020-04-02 16:00:00,0.30229022911370407
2020-04-02 16:30:00,0.3319407715021081
2020-04-02 17:00:00,0.36776771249467066
2020-04-02 17:30:00,0.38047467275110136
2020-04-02 18:00:00,0.3905057909571068
2020-04-02 18:30:00,0.38360332535941816
2020-04-02 19:00:00,0.3736350710152136
2020-04-02 19:30:00,0.36051896765432684
2020-04-02 20:00:00,0.35839082447123455
2020-04-02 20:30:00,0.3354327985852335
2020-04-02 21:00:00,0.313562117097202
2020-04-02 21:30:00,0.28939832154361145
2020-04-02 22:00:00,0.26612181835407045
2020-04-02 22:30:00,0.23785463115012945
2020-04-02 23:00:00,0.20816674824733145
2020-04-02 23:30:00,0.18399726046864137
2020-04-03 00:00:00,0.16667988536600772
2020-04-03 00:30:00,0.16124948683130172
2020-04-03 01:00:00,0.1847634242472017
2020-04-03 01:30:00,0.1743323190919123
2020-04-03 02:00:00,0.16555457196909978
2020-04-03 02:30:00,0.1573623206684535
2020-04-03 03:00:00,0.15076344001261238
2020-04-03 03:30:00,0.14474274791108313
2020-04-03 04:00:00,0.14063962131782032
2020-04-03 04:30:00,0.13587153656364057
2020-04-03 05:00:00,0.13869019635664234
2020-04-03 05:30:00,0.14420854320870874
2020-04-03 06:00:00,0.15807984329305302
2020-04-03 06:30:00,0.17451416905116618
2020-04-03 07:00:00,0.19397483072023713
2020-04-03 07:30:00,0.21397684867689823
2020-04-03 08:00:00,0.22642798023033084
2020-04-03 08:30:00,0.24337024775147595
2020-04-03 09:00:00,0.2540158912834417
2020-04-03 09:30:00,0.2626464690256417
2020-04-03 10:00:00,0.2696697881195611
2020-04-03 10:30:00,0.27414878137217813
2020-04-03 11:00:00,0.2786540389708665
2020-04-03 11:30:00,0.2854775312339887
2020-04-03 12:00:00,0.2993234304181612
2020-04-03 12:30:00,0.3037463918338391
2020-04-03 13:00:00,0.2984364954873289
2020-04-03 13:30:00,0.2869034800772476
2020-04-03 14:00:00,0.2784376620817403
2020-04-03 14:30:00,0.272283682912026
2020-04-03 15:00:00,0.2727086476388659
2020-04-03 15:30:00,0.27330014109264045
2020-04-03 16:00:00,0.2907429749264977
2020-04-03 16:30:00,0.3184421559586024
2020-04-03 17:00:00,0.3480016079831636
2020-04-03 17:30:00,0.36525656001954787
2020-04-03 18:00:00,0.37581332418989966
2020-04-03 18:30:00,0.3701342508296089
2020-04-03 19:00:00,0.3615295939842511
2020-04-03 19:30:00,0.35498738836734506
2020-04-03 20:00:00,0.3485952454144893
2020-04-03 20:30:00,0.3290566341128899
2020-04-03 21:00:00,0.3090522279237314
2020-04-03 21:30:00,0.28622278449084476
2020-04-03 22:00:00,0.2656844017750874
2020-04-03 22:30:00,0.24049951524036983
2020-04-03 23:00:00,0.2156594780360535
2020-04-03 23:30:00,0.192490482158481
2020-04-04 00:00:00,0.17455015094547827
2020-04-04 00:30:00,0.16703781125115277
2020-04-04 01:00:00,0.188401279547872
2020-04-04 01:30:00,0.17623982366839513
2020-04-04 02:00:00,0.16683890789306985
2020-04-04 02:30:00,0.15714186410653844
2020-04-04 03:00:00,0.15062149226382762
2020-04-04 03:30:00,0.1447394878429765
2020-04-04 04:00:00,0.139447346237779
2020-04-04 04:30:00,0.13431283883201806
2020-04-04 05:00:00,0.13581636184857432
2020-04-04 05:30:00,0.13779845199046656
2020-04-04 06:00:00,0.14908554033964436
2020-04-04 06:30:00,0.15975368508817472
2020-04-04 07:00:00,0.17492251787413773
2020-04-04 07:30:00,0.19097076451156203
2020-04-04 08:00:00,0.20448222459926696
2020-04-04 08:30:00,0.2253026670756549
2020-04-04 09:00:00,0.24583136708980222
2020-04-04 09:30:00,0.2631555365049901
2020-04-04 10:00:00,0.2754397281929075
2020-04-04 10:30:00,0.28602992363770774
2020-04-04 11:00:00,0.2902910267600871
2020-04-04 11:30:00,0.29721262492431805
2020-04-04 12:00:00,0.30960580876976423
2020-04-04 12:30:00,0.31136634589681883
2020-04-04 13:00:00,0.30711733582811185
2020-04-04 13:30:00,0.29946896790270966
2020-04-04 14:00:00,0.29139782097741596
2020-04-04 14:30:00,0.2863658352526863
2020-04-04 15:00:00,0.2830909412486046
2020-04-04 15:30:00,0.2824943481951955
2020-04-04 16:00:00,0.29467363365535004
2020-04-04 16:30:00,0.31792397481547846
2020-04-04 17:00:00,0.3447506897337744
2020-04-04 17:30:00,0.3649246362685993
2020-04-04 18:00:00,0.37158406105814185
2020-04-04 18:30:00,0.3647781410886226
2020-04-04 19:00:00,0.3590155784542589
2020-04-04 19:30:00,0.34736712541951925
2020-04-04 20:00:00,0.34103370194839383
2020-04-04 20:30:00,0.32510748361338604
2020-04-04 21:00:00,0.30351044081703216
2020-04-04 21:30:00,0.2820321510810026
2020-04-04 22:00:00,0.2614882589629535
2020-04-04 22:30:00,0.23818231327800843
2020-04-04 23:00:00,0.2113078271119842
2020-04-04 23:30:00,0.18950092730844792
2020-04-05 00:00:00,0.17164172665262623
2020-04-05 00:30:00,0.16458790755424238
2020-04-05 01:00:00,0.1827545549440122
2020-04-05 01:30:00,0.16953488353705784
2020-04-05 02:00:00,0.16030182640101792
2020-04-05 02:30:00,0.15146850241316934
2020-04-05 03:00:00,0.14388966491468974
2020-04-05 03:30:00,0.13800896277727864
2020-04-05 04:00:00,0.13398107829318812
2020-04-05 04:30:00,0.12905032683337406
2020-04-05 05:00:00,0.12972171806929536
2020-04-05 05:30:00,0.13263259416529066
2020-04-05 06:00:00,0.14232085426938104
2020-04-05 06:30:00,0.15223114846907485
2020-04-05 07:00:00,0.16619552756351297
2020-04-05 07:30:00,0.18220448952313562
2020-04-05 08:00:00,0.19894471393866014
2020-04-05 08:30:00,0.22222301360816962
2020-04-05 09:00:00,0.2460123098691193
2020-04-05 09:30:00,0.26514386657130057
2020-04-05 10:00:00,0.2796791265263786
2020-04-05 10:30:00,0.2914477692845526
2020-04-05 11:00:00,0.29841437896175493
2020-04-05 11:30:00,0.3071509894769906
2020-04-05 12:00:00,0.31868576812845983
2020-04-05 12:30:00,0.3222384496416152
2020-04-05 13:00:00,0.3156072233168226
2020-04-05 13:30:00,0.30565968150816625
2020-04-05 14:00:00,0.29774719436204095
2020-04-05 14:30:00,0.2926160576953259
2020-04-05 15:00:00,0.2914422933555156
2020-04-05 15:30:00,0.2944435969269645
2020-04-05 16:00:00,0.3099658013685731
2020-04-05 16:30:00,0.3352977352627283
2020-04-05 17:00:00,0.3575723747194626
2020-04-05 17:30:00,0.3658041840610187
2020-04-05 18:00:00,0.36227465551335547
2020-04-05 18:30:00,0.3511432707926269
2020-04-05 19:00:00,0.3405589855459125
2020-04-05 19:30:00,0.33280726313972264
2020-04-05 20:00:00,0.3246839561198388
2020-04-05 20:30:00,0.31069117773993826
2020-04-05 21:00:00,0.2913033765173924
2020-04-05 21:30:00,0.2653813353839875
2020-04-05 22:00:00,0.2444835332982839
2020-04-05 22:30:00,0.22019257689893282
2020-04-05 23:00:00,0.19287734716457025
2020-04-05 23:30:00,0.1714673456736842
2020-04-06 00:00:00,0.15478914495107624
2020-04-06 00:30:00,0.148006865814521
2020-04-06 01:00:00,0.16569875560608927
2020-04-06 01:30:00,0.15402440967238204
2020-04-06 02:00:00,0.14562573850298544
2020-04-06 02:30:00,0.1372306469509652
2020-04-06 03:00:00,0.1311275637347002
2020-04-06 03:30:00,0.12718845495516723
2020-04-06 04:00:00,0.12347159304806134
2020-04-06 04:30:00,0.11946924818450319
2020-04-06 05:00:00,0.1222124216791981
2020-04-06 05:30:00,0.12633282947345353
2020-04-06 06:00:00,0.14079169962641283
2020-04-06 06:30:00,0.15463124794411118
2020-04-06 07:00:00,0.17224758973395046
2020-04-06 07:30:00,0.19013323621782074
2020-04-06 08:00:00,0.20399283381499486
2020-04-06 08:30:00,0.22070739252680455
2020-04-06 09:00:00,0.23317833731448476
2020-04-06 09:30:00,0.24175307984493088
2020-04-06 10:00:00,0.24869689470180528
2020-04-06 10:30:00,0.2537893331244859
2020-04-06 11:00:00,0.25637024709245404
2020-04-06 11:30:00,0.2633878920781612
2020-04-06 12:00:00,0.27704377178211986
2020-04-06 12:30:00,0.28011851132483295
2020-04-06 13:00:00,0.2742844600733059
2020-04-06 13:30:00,0.26293344506751054
2020-04-06 14:00:00,0.255579101531907
2020-04-06 14:30:00,0.24951517026408948
2020-04-06 15:00:00,0.2478067666523085
2020-04-06 15:30:00,0.25160967529721334
2020-04-06 16:00:00,0.26906024936171546
2020-04-06 16:30:00,0.29922033739016013
2020-04-06 17:00:00,0.3314507776890182
2020-04-06 17:30:00,0.3506570963143962
2020-04-06 18:00:00,0.355047616809987
2020-04-06 18:30:00,0.3490841909058159
2020-04-06 19:00:00,0.33888809266481834
2020-04-06 19:30:00,0.3278632896323795
2020-04-06 20:00:00,0.3246700421346114
2020-04-06 20:30:00,0.31261986435474526
2020-04-06 21:00:00,0.29310384067164774
2020-04-06 21:30:00,0.2688139185188667
2020-04-06 22:00:00,0.24752078536409627
2020-04-06 22:30:00,0.2218927368701346
2020-04-06 23:00:00,0.1941652177999154
2020-04-06 23:30:00,0.1716185251319644
2020-04-07 00:00:00,0.15513768933164168
2020-04-07 00:30:00,0.14985464342214494
2020-04-07 01:00:00,0.1670635145500368
2020-04-07 01:30:00,0.15577627850914955
2020-04-07 02:00:00,0.14795259302161767
2020-04-07 02:30:00,0.1395167337163252
2020-04-07 03:00:00,0.13440339054685488
2020-04-07 03:30:00,0.1302924340019881
2020-04-07 04:00:00,0.12726849235730117
2020-04-07 04:30:00,0.12424019316260736
2020-04-07 05:00:00,0.12712341021687582
2020-04-07 05:30:00,0.13310726389030217
2020-04-07 06:00:00,0.14880213510319418
2020-04-07 06:30:00,0.1645464549303822
2020-04-07 07:00:00,0.18256597453216356
2020-04-07 07:30:00,0.20090683186062339
2020-04-07 08:00:00,0.21520344528015398
2020-04-07 08:30:00,0.2295070791819612
2020-04-07 09:00:00,0.23740499651715194
2020-04-07 09:30:00,0.24334601748440557
2020-04-07 10:00:00,0.2471322073429392
2020-04-07 10:30:00,0.2492468791822872
2020-04-07 11:00:00,0.2488938977718296
2020-04-07 11:30:00,0.25266801540219447
2020-04-07 12:00:00,0.26565954732574704
2020-04-07 12:30:00,0.2659649772254136
2020-04-07 13:00:00,0.25759294071610245
2020-04-07 13:30:00,0.24655211113285072
2020-04-07 14:00:00,0.2369893406378399
2020-04-07 14:30:00,0.23176664449227147
2020-04-07 15:00:00,0.23141645861866558
2020-04-07 15:30:00,0.23623265897084708
2020-04-07 16:00:00,0.25612061044805323
2020-04-07 16:30:00,0.2882803186826946
2020-04-07 17:00:00,0.3223371759954921
2020-04-07 17:30:00,0.3421722702228901
2020-04-07 18:00:00,0.34926895504633115
2020-04-07 18:30:00,0.34191362227648364
2020-04-07 19:00:00,0.3348587449912346
2020-04-07 19:30:00,0.3261284200475832
2020-04-07 20:00:00,0.3219020003756575
2020-04-07 20:30:00,0.3067380551751125
2020-04-07 21:00:00,0.28786831642875027
2020-04-07 21:30:00,0.26434738918106676
2020-04-07 22:00:00,0.24299033464813422
2020-04-07 22:30:00,0.21737698785374407
2020-04-07 23:00:00,0.18918490170298025
2020-04-07 23:30:00,0.16865580390683696
2020-04-08 00:00:00,0.1527068509446071
2020-04-08 00:30:00,0.1470349434174898
2020-04-08 01:00:00,0.16230679804963713
2020-04-08 01:30:00,0.15130187925143418
2020-04-08 02:00:00,0.14266417811062973
2020-04-08 02:30:00,0.1344785839571523
2020-04-08 03:00:00,0.12862185242295926
2020-04-08 03:30:00,0.12453652639321439
2020-04-08 04:00:00,0.12151681737117125
2020-04-08 04:30:00,0.11852344092074824
2020-04-08 05:00:00,0.12157233884523673
2020-04-08 05:30:00,0.12664428286618987
2020-04-08 06:00:00,0.14006097494234
2020-04-08 06:30:00,0.15518314230763217
2020-04-08 07:00:00,0.1725698247150251
2020-04-08 07:30:00,0.18990017669225845
2020-04-08 08:00:00,0.20422644754741773
2020-04-08 08:30:00,0.21910304442324835
2020-04-08 09:00:00,0.22947334021327814
2020-04-08 09:30:00,0.23521791273483494
2020-04-08 10:00:00,0.239173754983973
2020-04-08 10:30:00,0.2421719881166446
2020-04-08 11:00:00,0.2430271751452181
2020-04-08 11:30:00,0.24710284414284825
2020-04-08 12:00:00,0.2596177059228219
2020-04-08 12:30:00,0.25992184531673884
2020-04-08 13:00:00,0.2521974154308005
2020-04-08 13:30:00,0.24128972817461858
2020-04-08 14:00:00,0.2329041301509621
2020-04-08 14:30:00,0.22508031239983434
2020-04-08 15:00:00,0.22471894178074156
2020-04-08 15:30:00,0.22853601275867189
2020-04-08 16:00:00,0.2476414672472696
2020-04-08 16:30:00,0.27727036915427544
2020-04-08 17:00:00,0.31027208693272884
2020-04-08 17:30:00,0.3301003244341945
2020-04-08 18:00:00,0.3369272094750419
2020-04-08 18:30:00,0.3323467693390143
2020-04-08 19:00:00,0.32459391001837157
2020-04-08 19:30:00,0.31473587929484437
2020-04-08 20:00:00,0.313883086424579
2020-04-08 20:30:00,0.30107998999343305
2020-04-08 21:00:00,0.2820672238031208
2020-04-08 21:30:00,0.25915887770099116
2020-04-08 22:00:00,0.23962534788454926
2020-04-08 22:30:00,0.21465876825416672
2020-04-08 23:00:00,0.18854715948622933
2020-04-08 23:30:00,0.16631423501176543
2020-04-09 00:00:00,0.15017103277906768
2020-04-09 00:30:00,0.1455741691878328
2020-04-09 01:00:00,0.15828803370698685
2020-04-09 01:30:00,0.14718148489775507
2020-04-09 02:00:00,0.1386616171090893
2020-04-09 02:30:00,0.13061154188878646
2020-04-09 03:00:00,0.12515227688411584
2020-04-09 03:30:00,0.12132524875135817
2020-04-09 04:00:00,0.11848906918032545
2020-04-09 04:30:00,0.11610157489546297
2020-04-09 05:00:00,0.11892614013834082
2020-04-09 05:30:00,0.1229258275040057
2020-04-09 06:00:00,0.1362684200242292
2020-04-09 06:30:00,0.1493634686779476
2020-04-09 07:00:00,0.1672837815658046
2020-04-09 07:30:00,0.18446039375678985
2020-04-09 08:00:00,0.1992949792103041
2020-04-09 08:30:00,0.21462167443023716
2020-04-09 09:00:00,0.22501432613249128
2020-04-09 09:30:00,0.23361227217307035
2020-04-09 10:00:00,0.23724285647294213
2020-04-09 10:30:00,0.23981086066214402
2020-04-09 11:00:00,0.24290454715978368
2020-04-09 11:30:00,0.24785089371546468
2020-04-09 12:00:00,0.2607521199853067
2020-04-09 12:30:00,0.26251805797622485
2020-04-09 13:00:00,0.2556024353453328
2020-04-09 13:30:00,0.24518638676347607
2020-04-09 14:00:00,0.23701865557908885
2020-04-09 14:30:00,0.23306286781658603
2020-04-09 15:00:00,0.23246448249720594
2020-04-09 15:30:00,0.23593764019038532
2020-04-09 16:00:00,0.2533669863152876
2020-04-09 16:30:00,0.2824139254257423
2020-04-09 17:00:00,0.31428575336256265
2020-04-09 17:30:00,0.3350964487237599
2020-04-09 18:00:00,0.339587867514888
2020-04-09 18:30:00,0.3357122403363709
2020-04-09 19:00:00,0.32739187520515173
2020-04-09 19:30:00,0.3166498038357535
2020-04-09 20:00:00,0.31810656173312296
2020-04-09 20:30:00,0.3011040139425106
2020-04-09 21:00:00,0.2826656923581911
2020-04-09 21:30:00,0.26135064163683824
2020-04-09 22:00:00,0.24244029104209328
2020-04-09 22:30:00,0.21935629992028377
2020-04-09 23:00:00,0.1938745408506182
2020-04-09 23:30:00,0.17288646008362307
2020-04-10 00:00:00,0.1563294752061272
2020-04-10 00:30:00,0.15068275565628542
2020-04-10 01:00:00,0.16122333721193569
2020-04-10 01:30:00,0.14874691541200732
2020-04-10 02:00:00,0.13990595180459472
2020-04-10 02:30:00,0.1316084454473761
2020-04-10 03:00:00,0.12563674055797183
2020-04-10 03:30:00,0.12141587675874894
2020-04-10 04:00:00,0.11818949834081606
2020-04-10 04:30:00,0.1151759396617687
2020-04-10 05:00:00,0.11726394647053784
2020-04-10 05:30:00,0.12068977201748916
2020-04-10 06:00:00,0.13107612429731416
2020-04-10 06:30:00,0.14140256089943784
2020-04-10 07:00:00,0.1563112976264835
2020-04-10 07:30:00,0.17172204091192997
2020-04-10 08:00:00,0.18711896470955652
2020-04-10 08:30:00,0.2070899828232354
2020-04-10 09:00:00,0.2258044737663961
2020-04-10 09:30:00,0.24110462910189645
2020-04-10 10:00:00,0.2514085898096532
2020-04-10 10:30:00,0.2557616761137396
2020-04-10 11:00:00,0.26003590668478005
2020-04-10 11:30:00,0.26357846864923506
2020-04-10 12:00:00,0.27223519124317835
2020-04-10 12:30:00,0.27115401731689603
2020-04-10 13:00:00,0.2637041605833718
2020-04-10 13:30:00,0.2533189494312283
2020-04-10 14:00:00,0.2454956863908558
2020-04-10 14:30:00,0.23590225869162956
2020-04-10 15:00:00,0.2333140697828752
2020-04-10 15:30:00,0.23538653841649554
2020-04-10 16:00:00,0.2507534801652053
2020-04-10 16:30:00,0.2781364427753877
2020-04-10 17:00:00,0.3079477213994052
2020-04-10 17:30:00,0.32393747023414504
2020-04-10 18:00:00,0.3319854157070023
2020-04-10 18:30:00,0.3273026475020106
2020-04-10 19:00:00,0.31740865688655023
2020-04-10 19:30:00,0.30700706573081527
2020-04-10 20:00:00,0.3055220833365863
2020-04-10 20:30:00,0.294281450309565
2020-04-10 21:00:00,0.2761689698786713
2020-04-10 21:30:00,0.2551449696288316
2020-04-10 22:00:00,0.2378437563435924
2020-04-10 22:30:00,0.21492730438312957
2020-04-10 23:00:00,0.19197805312221863
2020-04-10 23:30:00,0.1715354382348808
2020-04-11 00:00:00,0.15604522883777586
2020-04-11 00:30:00,0.14914377508158838
2020-04-11 01:00:00,0.15798628812859064
2020-04-11 01:30:00,0.14570151929717887
2020-04-11 02:00:00,0.13685800144991936
2020-04-11 02:30:00,0.1284535214561329
2020-04-11 03:00:00,0.12286753815693076
2020-04-11 03:30:00,0.11907992173858828
2020-04-11 04:00:00,0.11568359719071797
2020-04-11 04:30:00,0.11249971938576668
2020-04-11 05:00:00,0.11386344220126288
2020-04-11 05:30:00,0.11556447891495837
2020-04-11 06:00:00,0.12408205627874352
2020-04-11 06:30:00,0.13301297840829385
2020-04-11 07:00:00,0.14716155585002727
2020-04-11 07:30:00,0.16283788418517273
2020-04-11 08:00:00,0.18056457584709762
2020-04-11 08:30:00,0.2013724033642266
2020-04-11 09:00:00,0.22271547497486183
2020-04-11 09:30:00,0.23892060238052548
2020-04-11 10:00:00,0.24918095579580793
2020-04-11 10:30:00,0.2568616270821802
2020-04-11 11:00:00,0.25977653147921514
2020-04-11 11:30:00,0.26294152356751443
2020-04-11 12:00:00,0.27170061033120013
